BATCH CONVERSION REPORT
Generated:,2025-12-29 15:43:59
Source:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1
Output:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1_Parsed

=== SUMMARY ===
Total Files Discovered:,1209
Files Processed:,1077
Successful Conversions:,1070
Failed Conversions:,0
Validation Errors (??? found):,7
Skipped (Non-XML/Unsupported):,132
Overall Success Rate:,99.4%
Total Processing Time:,10.2s
Average Time per File:,0.00s

=== FILE TYPE DISTRIBUTION ===
File Type,Total,Success,Failed,Validation Errors,Skipped,Success Rate
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_2XX\RECEIVE\0_DECODER,3,3,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_2XX\RECEIVE\1_DEBUG,4,4,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_2XX\SEND,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_2XX\SEND\PUSH,2,2,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX\RECEIVE,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX\RECEIVE\0_DECODER,2,2,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX\RECEIVE\1_DEBUG,3,3,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX\SEND,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_3XX\SEND\0_PUSH,2,2,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\RECEIVE,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\RECEIVE\0_DECODER,6,6,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\RECEIVE\1_DEBUG,7,7,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\RECEIVE\1_DEBUG\FUN,6,6,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\SEND,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\303_MES\TOPIC_4XX\SEND\PUSH,4,4,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC,3,2,0,0,1,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\AUX_4_ALL_TOPICS,2,2,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_1_LOG_MES,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_1_LOG_MES\SEND,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_1_LOG_MES\SEND\PUSH_1_MES,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_2_CONSUMI_ENERGIA,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_3_LOG_MACCHINA,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_3_LOG_MACCHINA\SEND,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_3_LOG_MACCHINA\SEND\PUSH,2,1,0,1,0,50.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_4_BKP_PAR_new,1,1,0,0,0,100.0%
Software units\30_Prod_and_MES_and_LOG\Program blocks\400_IPC\TOPIC_5_BKP_PPRF,1,1,0,0,0,100.0%
Software units\31_Area01\PLC data types\10_CoilHandling,2,2,0,0,0,100.0%
Software units\31_Area01\PLC data types\10_CoilHandling\TicknessCheck,3,3,0,0,0,100.0%
Software units\31_Area01\PLC data types\10_CoilHandling\TicknessCheck\Keyence,2,2,0,0,0,100.0%
Software units\31_Area01\PLC data types\21_22_Decoiler,3,3,0,0,0,100.0%
Software units\31_Area01\PLC data types\23_DecoilersHRot,2,2,0,0,0,100.0%
Software units\31_Area01\PLC data types\24_Peeler,2,2,0,0,0,100.0%
Software units\31_Area01\PLC data types\30_Straightener,2,2,0,0,0,100.0%
Software units\31_Area01\PLC data types\31_JB,3,3,0,0,0,100.0%
Software units\31_Area01\PLC tags,2,2,0,0,0,100.0%
Software units\31_Area01\Program blocks,2,2,0,0,0,100.0%
Software units\31_Area01\Program blocks\00_OB,1,0,0,0,1,0.0%
Software units\31_Area01\Program blocks\01_AREA,6,3,0,0,3,100.0%
Software units\31_Area01\Program blocks\04_HMI,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\05_BUTTON_SAFE,15,8,0,0,7,100.0%
Software units\31_Area01\Program blocks\10_MANAGER,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\10_MANAGER\FUN\0_Loose Coil wrap detection,1,1,0,0,0,100.0%
Software units\31_Area01\Program blocks\10_MANAGER\FUN\1_ThicknessCheck_Keyence,2,2,0,0,0,100.0%
Software units\31_Area01\Program blocks\10_MANAGER\FUN\MES,1,1,0,0,0,100.0%
Software units\31_Area01\Program blocks\11_MATERIAL_COUNTER,3,2,0,0,1,100.0%
Software units\31_Area01\Program blocks\18_Main HU,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\19_Decoilers HU,3,2,0,0,1,100.0%
Software units\31_Area01\Program blocks\20_Coilcar,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\21_Decoiler1,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\21_Decoiler1\Options,3,3,0,0,0,100.0%
Software units\31_Area01\Program blocks\22_Decoiler2,3,2,0,0,1,100.0%
Software units\31_Area01\Program blocks\23_Decoilers Horizontal Rotation,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\23_Decoilers Horizontal Rotation\FUN,1,1,0,0,0,100.0%
Software units\31_Area01\Program blocks\24_Peeler,3,2,0,0,1,100.0%
Software units\31_Area01\Program blocks\30_Straightener,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\31_JB,4,3,0,0,1,100.0%
Software units\31_Area01\Program blocks\40_Loop1,3,2,0,0,1,100.0%
Software units\32_Area02\PLC data types\AccRollConveyor,2,2,0,0,0,100.0%
Software units\32_Area02\PLC data types\FinalCut,1,1,0,0,0,100.0%
Software units\32_Area02\PLC data types\FlyingCarriage,4,4,0,0,0,100.0%
Software units\32_Area02\PLC data types\MwFakCalc,2,2,0,0,0,100.0%
Software units\32_Area02\PLC data types\Rollfomer_Lub,1,1,0,0,0,100.0%
Software units\32_Area02\PLC data types\Rollformer,1,1,0,0,0,100.0%
Software units\32_Area02\PLC data types\RollformingMng,2,2,0,0,0,100.0%
Software units\32_Area02\PLC data types\Tracking,2,2,0,0,0,100.0%
Software units\32_Area02\PLC data types\WeldReg,2,2,0,0,0,100.0%
Software units\32_Area02\PLC tags,3,3,0,0,0,100.0%
Software units\32_Area02\Program blocks,2,2,0,0,0,100.0%
Software units\32_Area02\Program blocks\00_OB,2,0,0,0,2,0.0%
Software units\32_Area02\Program blocks\01_AREA,6,3,0,0,3,100.0%
Software units\32_Area02\Program blocks\04_HMI,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\05_BUTTON_SAFE,9,5,0,0,4,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager,4,2,0,0,2,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN,11,11,0,0,0,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter,3,2,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc,5,3,0,0,2,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO,6,2,0,1,3,66.7%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1,3,2,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\FUN,1,1,0,0,0,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\FUN,2,2,0,0,0,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\30_Tracking,1,1,0,0,0,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\30_Tracking\FUN,3,3,0,0,0,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\47_Carriage,4,3,0,0,1,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\48_CarriageLub,4,2,0,0,2,100.0%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\50_FinalCut,4,2,0,1,1,66.7%
Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\51_DiesLub,3,2,0,0,1,100.0%
Software units\32_Area02\Program blocks\20_A0202_RULLIERA_ACCELERAZIONE_E_DEVIAZIONE,4,2,0,1,1,66.7%
Software units\32_Area02\Program blocks\20_A0202_RULLIERA_ACCELERAZIONE_E_DEVIAZIONE\FUN,1,1,0,0,0,100.0%
Software units\32_Area02\Program blocks\50_Tracking,3,2,0,0,1,100.0%
Software units\33_Area03\PLC data types\AREA03_CHIUSURA_BORDI_E_PAREGGIAMENTO,1,1,0,0,0,100.0%
Software units\33_Area03\PLC data types\DatiPersistenti,5,5,0,0,0,100.0%
Software units\33_Area03\PLC data types\FcP5020,2,2,0,0,0,100.0%
Software units\33_Area03\PLC data types\FcP5020\internal,7,7,0,0,0,100.0%
Software units\33_Area03\PLC tags,3,3,0,0,0,100.0%
Software units\33_Area03\Program blocks,2,2,0,0,0,100.0%
Software units\33_Area03\Program blocks\00_OB,2,0,0,0,2,0.0%
Software units\33_Area03\Program blocks\01_AREA,6,3,0,0,3,100.0%
Software units\33_Area03\Program blocks\04_HMI,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\00_FUN,2,2,0,0,0,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\00_FUN\A0301_PTrk-BTrk_Create,1,1,0,0,0,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\01_MANAGER,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\01_MANAGER\Tracking,1,0,0,0,1,0.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\02_TRASPORTO,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\02_TRASPORTO\FUN,2,1,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\11_P1_FERMI,3,2,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\21_P2_FERMI,3,2,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\31_P3_FERMI,3,2,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\32_P3_RIBALTATORE,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\41_P4_FERMI,3,2,0,0,1,100.0%
Software units\33_Area03\Program blocks\10_A0301_STAZIONE_1_RIBALTAMENTO\42_P5_SPINTORI_LATERALI+SOLLEVATORI,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\00_FUN\A0302_BancoControllo,3,3,0,0,0,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\00_FUN\FUN_DeLu,3,3,0,0,0,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\01_MANAGER,5,3,0,0,2,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\02_HU_BoschRexroth,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\02_HU_BoschRexroth\FcP5020,2,1,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\02_HU_BoschRexroth\FcP5020\internal,9,9,0,0,0,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\10_SPINTORE_LONGITUDINALE,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\20_BORDATRICE\10_REGOLAZIONE,6,2,0,1,3,66.7%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\20_BORDATRICE\20_MOVIMENTO,5,3,0,0,2,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\20_BORDATRICE\20_MOVIMENTO\Lub_bordat,1,1,0,0,0,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\30_RULLIERA\10_RULLIERE,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\30_RULLIERA\20_CENTRATORI,3,2,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\40_PAREGGIATORE_CODA,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\50_PAREGGIATORE_TESTA,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\20_A0302_STAZIONE_2_CHIUSURA_BORDI_E_PAREGGIAMENTO\60_MANIPOLATORI,4,3,0,0,1,100.0%
Software units\33_Area03\Program blocks\50_Tracking,3,2,0,0,1,100.0%
Software units\34_Area04\PLC data types,1,1,0,0,0,100.0%
Software units\34_Area04\PLC tags,1,1,0,0,0,100.0%
Software units\34_Area04\Program blocks,2,2,0,0,0,100.0%
Software units\34_Area04\Program blocks\00_OB,1,0,0,0,1,0.0%
Software units\34_Area04\Program blocks\01_AREA,6,3,0,0,3,100.0%
Software units\34_Area04\Program blocks\04_HMI,4,3,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\01_MANAGER,4,3,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\01_MANAGER\FUN,4,4,0,0,0,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\20_TRASPORTO_STRATO,4,3,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\20_TRASPORTO_STRATO\FUN,1,1,0,0,0,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\Spalle,2,2,0,0,0,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\Spalle\Coda,2,1,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\Spalle\Testa,2,1,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\10_PREPARAZIONE_STRATO\SpintoreStrato,3,2,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\30_IMPILAMENTO_STRATO\Sollevamento,4,3,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\30_IMPILAMENTO_STRATO\SostegnoAntiribaltamento,2,2,0,0,0,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\30_IMPILAMENTO_STRATO\SostegnoAntiribaltamento\Coda,2,1,0,0,1,100.0%
Software units\34_Area04\Program blocks\30_A0303_STAZIONE_3_CREAZIONE_PACCO\30_IMPILAMENTO_STRATO\SostegnoAntiribaltamento\Testa,2,1,0,0,1,100.0%
Software units\34_Area04\Program blocks\40_A0304_STAZIONE_4_SCARICO_PACCO\01_MANAGER,3,2,0,0,1,100.0%
Software units\34_Area04\Program blocks\40_A0304_STAZIONE_4_SCARICO_PACCO\10_NAVETTA,4,3,0,0,1,100.0%
Software units\34_Area04\Program blocks\50_Tracking,3,2,0,0,1,100.0%
Software units\34_Area04\Program blocks\System blocks\Program resources,1,0,0,0,1,0.0%
Technology objects\A01_Straightener_Ax,1,0,0,0,1,0.0%
Technology objects\A02_Carriage,1,0,0,0,1,0.0%
Technology objects\A02_Carriage\Measuring input,2,0,0,0,2,0.0%
Technology objects\A02_MwFacCalc_Gripper,1,0,0,0,1,0.0%
Technology objects\A02_MwFacCalc_Gripper\Measuring input,1,0,0,0,1,0.0%
Technology objects\A02_Rollformer,1,0,0,0,1,0.0%
Technology objects\A02_Rollformer\Measuring input,3,0,0,0,3,0.0%

=== DETAILED FILE RESULTS ===
File Path,Relative Path,File Type,Status,Time (s),Input Size (bytes),Output Size (bytes),Error Type,Error Message,Has Placeholders,Placeholder Count,Timestamp
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\PLC tags\Default tag table.xml,PLC tags\Default tag table.xml,tags,SUCCESS,0.00,21235,1031,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Program blocks\Encoder.xml,Program blocks\Encoder.xml,db,SUCCESS,0.00,2569,216,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Program blocks\MwFakCalc_PS.xml,Program blocks\MwFakCalc_PS.xml,db,SUCCESS,0.00,2632,344,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\AreaConfig.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\AreaConfig.xml,udt,SUCCESS,0.00,4518,239,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\AreaInterface.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\AreaInterface.xml,udt,SUCCESS,0.00,5327,375,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\MachineInterface.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\MachineInterface.xml,udt,SUCCESS,0.00,4742,315,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\MachineStatus.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\001_Area\MachineStatus.xml,udt,SUCCESS,0.00,4325,338,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Infeed\InfeedAlr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Infeed\InfeedAlr.xml,udt,SUCCESS,0.00,2847,217,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Infeed\InfeedWng.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Infeed\InfeedWng.xml,udt,SUCCESS,0.00,2131,125,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorAlr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorAlr.xml,udt,SUCCESS,0.00,2182,151,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorCtrl.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorCtrl.xml,udt,SUCCESS,0.00,2924,158,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorSts.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\Motor\MotorSts.xml,udt,SUCCESS,0.00,2784,174,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Alr.xml,udt,SUCCESS,0.00,2738,305,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Config.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Config.xml,udt,SUCCESS,0.00,5079,653,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Ctrl.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Ctrl.xml,udt,SUCCESS,0.00,3705,320,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Sts.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Sts.xml,udt,SUCCESS,0.00,4248,527,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Wng.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\OOAx_Wng.xml,udt,SUCCESS,0.00,2180,149,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_AnalogIn_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_AnalogIn_Alr.xml,udt,SUCCESS,0.00,2618,194,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_Encoder_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_Encoder_Alr.xml,udt,SUCCESS,0.00,2799,213,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_Encoder_TEL81.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_Encoder_TEL81.xml,udt,SUCCESS,0.00,9795,2174,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_RTN.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk\PosFbk_RTN.xml,udt,SUCCESS,0.00,2653,262,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk_ITF.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\OnOffAxis\PosFbk_ITF.xml,udt,SUCCESS,0.00,2610,407,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\PnDiag_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\PnDiag_Alr.xml,udt,SUCCESS,0.00,2176,147,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\SinamicsCU\PathTestSignal.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\SinamicsCU\PathTestSignal.xml,udt,SUCCESS,0.00,2622,187,,,False,0,2025-12-29 15:43:49
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\SinamicsCU\SinamicsCU_Alarms.xml,Software units\1_Orchestrator_Safety\PLC data types\001_StdBlocks\002_Device\SinamicsCU\SinamicsCU_Alarms.xml,udt,SUCCESS,0.00,2452,169,,,False,0,2025-12-29 15:43:49
